data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9451064,170,COL14321,14321,05 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Caceres,,Manizales,7.8634,-75.4153,1,UNOCHA,Other,"On 5 May 2019, in the Manizales corregimiento, Caceres municipality, Antioquia department, three men were shot and killed by unidentified armed men. There is presence of armed groups in the area. 3 fatalities.",3,1660601516,COL
9452474,170,COL12674,12674,05 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Inza,,Inza,2.5492,-76.0635,2,UNOCHA,Other,"On 5 May 2019, between Inza and La Plata municipalities (Cauca), a group of people were attacked by unidentified armed men. One person was killed, two were injured, and one person was reported as disappeared. There is presence of FARC dissident groups in the area.",1,1660601519,COL
9452595,170,COL12675,12675,05 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Cauca,Piamonte,,Piamonte,1.1172,-76.3258,2,UNOCHA,Other,"On 5 May 2019, in Piamonte municipality (Cauca), a woman was shot and killed by unidentified armed men. The victim was recognized as the sister of a worker of the city hall. There is presence of several armed groups in this department. 1 fatality. [women targeted: relatives of targeted groups or persons]",1,1660601519,COL
9452626,170,COL12676,12676,05 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Puerto Tejada,,Puerto Tejada,3.2333,-76.4173,2,UNOCHA,Other,"On 5 May 2019, in Puerto Tejada municipality (Cauca), two men were killed by an unidentified armed group for 'trespassing invisible borders' that had been established by armed groups in the area. 2 fatalities.",2,1660601519,COL
9453956,170,COL14322,14322,05 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),MAIS: Indigenous and Social Alternative Movement,7,37,South America,Colombia,Narino,Mallama,,Piedrancha,1.1408,-77.8644,2,UNOCHA,Other,"On 5 May 2019, near Piedrancha, in Mallama municipality, Narino, a candidate of the MAIS political party was shot and killed by unidentified armed men. There is presence of armed groups in the area. 1 fatality.",1,1660601522,COL
9447055,170,COL625,625,04 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Police Forces of Colombia (2018-2022),7,37,South America,Colombia,Arauca,Tame,,Tame,6.4494,-71.7586,1,El Espectador,National,"On 4 May 2019, unidentified armed men killed a police officer that was out of duty in the municipality of Tame in Arauca. No group has claimed the attack but official sources believe a FARC faction or ELN member could have perpetrated the attack.",1,1660599326,COL
9450398,170,COL622,622,04 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Cesar,Agustin Codazzi,,Llerasca,9.8624,-73.2483,1,Diario La Libertad; UNOCHA; Front Line Defenders,Local partner-Other,"On 4 May 2019, in the Llerasca corregimiento, Codazzi municipality, in Cesar department, unidentified armed men shot and killed a social leader. There is presence of armed groups in the area. 1 fatality.",1,1660601515,COL
9453875,170,COL14320,14320,04 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Narino,Tumaco,,Llorente,1.3913,-78.5193,1,UNOCHA,Other,"On 4 May 2019, in the Llorente corregimiento, Tumaco municipality, Narino department, a man was shot and killed by unidentified armed men. There is presence of armed groups in the area. 1 fatality.",1,1660601522,COL
7456068,170,COL619,619,03 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Refugees/IDPs (Venezuela),7,37,South America,Colombia,Norte de Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,El Espectador,National,"On 3 May 2019, unidentified armed men attacked civilians in an illegal crossing between Colombia and Venezuela. One woman, Venezuelan national, was injured in the attack. No group has claimed the event.",0,1618528048,COL
9452733,170,COL14318,14318,03 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Cauca,Suarez,,Suarez,2.9597,-76.6934,1,UNOCHA,Other,"On 3 May 2019, in Suarez municipality, Cauca department, a woman was shot and killed by unidentified armed men. There is presence of armed groups in the area. 1 fatality.",1,1660601519,COL
9446999,170,COL615,615,02 May 2019,2019,1,Violence against civilians,Attack,Military Forces of Colombia (2018-2022),,1,Civilians (Colombia),,7,17,South America,Colombia,Arauca,Tame,,Tame,6.4494,-71.7586,2,El Espectador,National,"On 2 May 2019, military forces of Colombia killed two men near the town of Tame in Arauca. The families and witnesses claim that the victims were residents in the area and had no association with illegal armed groups, contradicting the version the militaries in which claimed the civilians were killed in an armed clash.",2,1660599326,COL
9450394,170,COL613,613,02 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Narino,Santa Barbara,,Iscuande,2.4495,-77.9791,1,El Pais (Colombia); UNOCHA,Other-National,"On 2 May 2019, in the Iscuande sector, Santa Barbara municipality, Narino department, armed men abducted three civilians. Days later, the remains of the three victims were found near the town of Buenavista, Narino department. One of the victims was a recognized social leader of the community and the other two victims were members of the Iscuande River Protection Council. There is presence of armed groups in the area. 3 fatalities.",3,1660601515,COL
9451187,170,COL14314,14314,02 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Antioquia,Ituango,,Quebrada del Medio,7.2448,-75.8219,1,UNOCHA,Other,"On 2 May 2019, in the Quebrada del Medio vereda, Ituango municipality, Antioquia, a social leader was killed by unidentified armed men. There is presence of the Gulf Clan and the FARC dissident group in the area. 1 fatality.",1,1660601517,COL
9451725,170,COL12671,12671,02 May 2019,2019,1,Violence against civilians,Attack,ELN: National Liberation Army,,2,Civilians (Colombia),,7,27,South America,Colombia,Arauca,Saravena,,Saravena,6.9539,-71.8723,2,UNOCHA,Other,"On 2 May 2019, in Saravena municipality (Arauca), a man was shot and killed by members of the ELN. The ELN was performing a 'social cleansing' in the municipality. 1 fatality.",1,1660601518,COL
9454956,170,COL14313,14313,02 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Putumayo,Orito,,Osiris,0.4999,-76.8435,1,UNOCHA,Other,"On 2 May 2019, in the Osiris vereda, Orito municipality, Putumayo, two men were shot and killed by unidentified armed men. There is presence of armed groups in the area. 2 fatalities.",2,1660601525,COL
9450378,170,COL602,602,01 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Embera Indigenous Group (Colombia); Women (Colombia),7,37,South America,Colombia,Choco,San Jose del Palmar,,San Jose Del Palmar,4.8976,-76.2328,2,UNOCHA; El Espectador,Other-National,"On 1 May 2019, near San Jose del Palmar, Choco, unidentified armed men shot and killed an indigenous woman of the community Embera Chami in the rural area of Campo Alegre. A child was injured in the attack. The event lead to the displacement of 40 people to the urban area of San Jose. There is presence of armed groups in the area. 1 fatality.",1,1660601515,COL
9450678,170,COL590,590,01 May 2019,2019,2,Violence against civilians,Sexual violence,Military Forces of Colombia (2018-2022),,1,Civilians (Venezuela),Women (Venezuela),7,17,South America,Colombia,Arauca,Arauquita,,La Pesquera,6.9433,-71.2164,1,El Espectador,National,"Around 1 May 2019 (as reported), in La Pesquera rural area, Puerto Jordan, Arauquita municipality, Arauca department, a Venezuelan woman was sexually assaulted by a member of the military forces. According to the victim, the events occurred near the military checkpoint.",0,1660601516,COL
9454322,170,COL14311,14311,01 May 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Convencion,,Convencion,8.4704,-73.3372,1,UNOCHA,Other,"On 1 May 2019, in Convencion, Norte de Santander, a man was shot and killed by unidentified armed men in the 19 de Febrero neighborhood. There is presence of armed groups in the area. 1 fatality.",1,1660601523,COL
9450342,170,COL588,588,30 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Military Forces of Colombia (2018-2022),7,37,South America,Colombia,Meta,Granada,,Granada,3.5467,-73.7057,1,UNOCHA; El Espectador,Other-National,"On 30 April 2019, in Granada, Meta, an unknown number of armed men shot and killed a professional military officer in his house in the Montoya Paba neighborhood. According to the report, the military officer was departing in his house with his family. The military officer was off-duty at the moment of the attack. It is not confirmed if the officer was involved in counterintelligence operations. There is a presence of several armed groups in the area. 1 fatality.",1,1660601515,COL
9451865,170,COL14752,14752,29 April 2019,2019,1,Violence against civilians,Abduction/forced disappearance,FARC Dissident - 1st Front: Revolutionary Armed Forces of Colombia Dissident Faction (1st Front - Armando Rios),,2,Civilians (Colombia),,7,27,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,2,UNOCHA,Other,"On 29 April 2019, in the outskirts of Bogota, D.C., Bogota, D.C., members of the FARC Dissident 1st Front abducted two people on the highway Bogota-Saravena, height unknown. According to the report, the victims were driving a van-like vehicle that belongs to a private carrier company at the time of the abduction. The victims were rescued on 6 May 2019 in a joint operation of the Military Forces of Colombia and the National Police.",0,1660601518,COL
9452181,170,COL14758,14758,29 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Cajibio,,Cajibio,2.6233,-76.5709,2,UNOCHA,Other,"On 29 April 2019, Cajibio municipality, Cauca, two men were shot and killed. One of the men was killed in Las Delicias vereda, and the other, in Las Casitas vereda. According to the report, pamphlets threatening young men have been circulating in the area. There is a presence of several armed groups in the area. 2 fatalities.",2,1660601518,COL
9452310,170,COL14753,14753,29 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Patia,,El Bordo,2.1157,-76.981,1,UNOCHA,Other,"On 29 April 2019, in El Bordo, Patia, Cauca, two men on a motorcycle shot and killed a man in a drive-by shooting in the Calle Nueva neighborhood. The reasons behind the attack are unknown. There is a presence of several armed groups in the department. 1 fatality.",1,1660601519,COL
9453251,170,COL14756,14756,29 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Cordoba,San Antero,,San Antero,9.3731,-75.7596,2,UNOCHA,Other,"Around 29 April 2019 (as reported), in San Antero municipality, Cordoba department, a moto-taxi driver was killed and his body was found alongside the road in El Porvenir corregimiento. The reasons behind the attack are unknown. There is a presence of several armed groups in the department. 1 fatality.",1,1660601521,COL
9450313,170,COL576,576,28 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),JAC: Council of Communal Action; Kogui Indigenous Group (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Magdalena,Santa Marta,,Guachaca,11.253,-73.8408,1,El Espectador; UNOCHA,Other-National,"On 28 April 2019, in Guachaca, Narino, unidentified armed men killed a social leader and member of the JAC 'El Sauce'. The victim advocated for indigenous Kogui rights in the country. No group has claimed the attack. 1 fatality.",1,1660601515,COL
9454250,170,COL14749,14749,28 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Abrego,,Abrego,8.0818,-73.2217,2,UNOCHA,Other,"On 28 April 2019, in a rural area of Abrego municipality, Norte de Santander department, four armed men in two motorcycles shot and killed three men in a drive-by shooting. According to the report, the victims were driving in two trucks from San Vicente trail to the Monterredondo area when four armed men in two motorcycles intercepted them. One victim was killed at the height of the La Instancia sector. The other two victims were killed in the El Tarrita sector. ELN and Los Pelusos Gang have a presence in the area. 3 fatalities.",3,1660601523,COL
9454391,170,COL14750,14750,28 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,UNOCHA,Other,"On 28 April 2019, in Cucuta, Norte de Santander department, a man was killed in the Gaitan neighborhood. According to the report, the corpse bore six gunshot wounds. There is a presence of several armed groups in the department. 1 fatality.",1,1660601523,COL
9455123,170,COL14751,14751,28 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia); Labour Group (Colombia),7,37,South America,Colombia,Sucre,Sincelejo,,Sincelejo,9.3023,-75.3955,1,UNOCHA,Other,"On 28 April 2019, in Sincelejo, Sucre, two men on a motorcycle shot and injured a social leader in the Policarpa neighborhood. According to the report, the victim was shooting a video in the street when two men on a motorcycle intercepted him, opened fire, and shot him five times. The victim, who is a defender of moto-taxis drivers, had received threats before the attack. 1 injured.",0,1660601525,COL
9453505,170,COL14746,14746,27 April 2019,2019,1,Violence against civilians,Attack,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,27,South America,Colombia,Meta,La Macarena,,La Macarena,2.1782,-73.7871,2,UNOCHA,Other,"On 27 April 2019, in the outskirts of La Macarena municipality, Meta department, two armed men on a motorcycle shot and killed one man and injured another in a drive-by shooting. The attack was carried out on the road that connects La Macarena with San Vicente del Caguan, in the La California vereda. According to the report, the victims were also on a motorcycle at the moment of the attack. The fatality was a former FARC member. Authorities suspect a FARC dissident front perpetrated the attack. 1 fatality, 1 injured.",1,1660601521,COL
9450303,170,COL571,571,26 April 2019,2019,1,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),JAC: Council of Communal Action; Farmers (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Antioquia,Ituango,,Bajo Ingles,7.2037,-75.8365,1,UNOCHA; Noticias Caracol; Prensa Rural (Colombia); INDEPAZ,Other-National,"On 26 April 2019, in Bajo Ingles, Antioquia, a farmer and social leader was shot dead. members of the Gulf Clan were the perpetrators. The victim was an active member of the JAC. The motive of the attack is not reported. 1 fatality.",1,1660601515,COL
9450321,170,COL581,581,26 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Antioquia,Maceo,,Maceo,6.5521,-74.7872,2,INDEPAZ; Noticias Caracol; UNOCHA; Diario La Libertad,Other-National,"On 26 April 2019, in Maceo municipality, Antioquia, armed men killed a social leader in La Union vereda. The victim was a human rights defender and worked with the elderly population in the region. 1 fatality.",1,1660601515,COL
9451018,170,COL12666,12666,26 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia); Women (Colombia),7,37,South America,Colombia,Antioquia,Jardin,,Jardin,5.5975,-75.819,2,UNOCHA,Other,"On 26 April 2019, outside Jardin, Antioquia, gunmen shot and wounded two indigenous girls on the road to Andes. It is believed that the girls were not the intended target. No fatalities. [women targeted: girls]",0,1660601516,COL
9453546,170,COL12667,12667,26 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Meta,Vista Hermosa,,Pinalito,2.9758,-73.6747,1,UNOCHA,Other,"Around 26 April 2019 (as reported), in Pinalito, Cordoba, a rancher was killed in his farm and his body was later found. The circumstances of the death are unclear but it is he was killed. There is presence of several armed groups in the area. 1 fatality.",1,1660601521,COL
9454585,170,COL14745,14745,26 April 2019,2019,1,Violence against civilians,Abduction/forced disappearance,Los Pelusos Gang,,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Norte de Santander,Los Patios,,Los Patios,7.8333,-72.5057,2,UNOCHA,Other,"On 26 April 2019, in Los Patios municipality, Norte de Santander, Los Pelusos Gang kidnapped a man. The report does not state the circumstances or the exact location of the abduction. The kidnappers demanded 1,500 million pesos for his release. The victim was a taxi driver and a pre-candidate for the Los Patios council. He was rescued on 29 April 2019, in an operation during which three kidnappers were arrested, and one was killed (coded separately).",0,1660601524,COL
9448308,170,COL540,540,25 April 2019,2019,1,Violence against civilians,Attack,Police Forces of Colombia (2018-2022) ESMAD: Mobile Anti-Disturbance Squadron,,1,Civilians (Colombia),Journalists (Colombia),7,17,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota - La Candelaria,4.5931,-74.0712,1,Vanguardia Liberal,National,"On 25 April 2019, ESMAD police forces attacked a journalist that was covering the protest held by social organizations in Bogota. The victim was injured in the face.",0,1660599329,COL
9453217,170,COL12664,12664,25 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cordoba,Monteria,,Monteria,8.7451,-75.8756,1,UNOCHA,Other,"On 25 April 2019, in Monteria, Cordoba, gunmen shot and killed a man who was visiting the city on a holiday trip. 1 fatality.",1,1660601520,COL
9453177,170,COL12660,12660,24 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Cordoba,Cerete,,Cerete,8.8886,-75.7962,1,UNOCHA,Other,"On 24 April 2019, in Cerete, Cordoba, armed men on a motorcycle carried out a drive-by shooting at a betting company after having threatened them to close. According to reports this attack was due to the lack of payments of an extortion. There is presence of several armed groups in this department. No fatalities.",0,1660601520,COL
9453696,170,COL12658,12658,24 April 2019,2019,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Narino,Barbacoas,,Barbacoas,1.6704,-78.1399,1,UNOCHA,Other,"On 24 April 2019, in Barbacoas, Narino, a girl went to hospital for help after having been sexually violated by a man who is a member of an armed group. [women targeted: girls]",0,1660601522,COL
9455349,170,COL12659,12659,24 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Government of Colombia (2018-2022),7,37,South America,Colombia,Valle del Cauca,Cali,,Santiago de Cali - Comuna 3,3.4464,-76.5367,1,UNOCHA,Other,"On 24 April 2019, in Santiago de Cali - Comuna 3, Valle del Cauca, a councilman from El Patia municipality was shot at by gunmen in the Santa Rosa neighbourhood. The councilman was injured. He had previously already been attacked by grenade, supposedly by members of the ELN. No fatalities.",0,1660601525,COL
9451598,170,COL12654,12654,23 April 2019,2019,1,Violence against civilians,Attack,ELN: National Liberation Army,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,2,Civilians (Colombia),Farmers (Colombia),7,27,South America,Colombia,Arauca,Fortul,,Fortul,6.7971,-71.7686,2,UNOCHA,Other,"On 23 April 2019, outside Fortul, Arauca, armed men shot and killed a farm worker in a drive-by shooting on the road between Fortul and Tame in a region called El Acuario, by gunmen belonging to ELN and FARC Dissidents, who fled afterwards. 1 fatality.",1,1660601517,COL
9452665,170,COL12656,12656,23 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Santander de Quilichao,,Santander De Quilichao,3.0161,-76.4854,1,UNOCHA,Other,"On 23 April 2019, in Santander De Quilichao, Cauca, gunmen shot two men in a drive-by shooting while they were on a motorcycle in the El Porvenir neighbourhood. Both were seriously wounded. There is presence of several armed groups in this department. No fatalities.",0,1660601519,COL
9448602,170,COL12653,12653,22 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Cucuta,,Palmarito,8.3148,-72.4863,2,La Opinion (Colombia); UNOCHA,Other-Subnational,"Around 22 April 2019 (as reported), in the rural area of Palmarito, Norte de Santander, a man was killed and his body was found on the road outside the village with the hands tied and with 15 gunshot wounds. In this area the Los Pelusos Gang is active. 1 fatality.",1,1660601511,COL
9450225,170,COL529,529,22 April 2019,2019,1,Violence against civilians,Attack,Military Forces of Colombia (2018-2022),,1,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,17,South America,Colombia,Norte de Santander,Convencion,,Convencion,8.4704,-73.3372,1,UNOCHA; INDEPAZ; El Heraldo (Colombia),Other-National,"On 22 April 2019, in Convencion, Norte de Santander, a civilian and former FARC member was killed supposedly by the military forces of Colombia. 1 fatality.",1,1660601515,COL
9450231,170,COL530,530,22 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),MP: Patriotic March; Unidentified Communal Group (Colombia); Farmers (Colombia),7,37,South America,Colombia,Putumayo,San Miguel,,La Dorada,0.3433,-76.9124,1,INDEPAZ; UNOCHA; Front Line Defenders; El Espectador,Local partner-Other,"On 22 April 2019, in the rural area of La Dorada municipality, Putumayo, unidentified armed men killed a political and social leader while he was working on his farm in the Tres Islas vereda. The victim was an active member of the MP. 1 fatality.",1,1660601515,COL
9454623,170,COL14739,14739,22 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Putumayo,Puerto Asis,,Puerto Asis,0.505,-76.4973,2,UNOCHA,Other,"On 22 April 2019, in the rural area of the municipality of Puerto Asis, Putumayo department, two men were killed in the Santana vereda. The circumstances of the attack are unknown. There is a presence of several armed groups in the area. 2 fatalities.",2,1660601524,COL
9454952,170,COL14738,14738,22 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Putumayo,Orito,,Orito,0.6638,-76.873,2,UNOCHA,Other,"Around 22 April 2019 (as reported), in a rural area of Orito, Putumayo department, a man was killed and his body was found in the Santa Helena vereda. According to the report, the body bore several gunshot wounds. There is a presence of several armed groups in the area. 1 fatality.",1,1660601525,COL
9448601,170,COL12652,12652,21 April 2019,2019,1,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Antioquia,Ituango,,Palo Blanco,7.17,-75.7914,1,Noticias Caracol; UNOCHA,Other-National,"On 21 April 2019, in Palo Blanco, Antioquia, members of the Gulf Clan shot and killed a local taxi driver. 1 fatality.",1,1660601511,COL
9454665,170,COL12649,12649,20 April 2019,2019,1,Violence against civilians,Attack,Military Forces of Colombia (2018-2022),,1,Civilians (Colombia),ASCAMCAT: Catatumbo's Peasant Association; Farmers (Colombia); JAC: Council of Communal Action; Unidentified Communal Group (Colombia),7,17,South America,Colombia,Norte de Santander,San Calixto,,San Calixto,8.4026,-73.2071,2,UNOCHA,Other,"On 20 April 2019, near San Calixto, Norte de Santander, a member of the board of directors of ASCAMCAT: Catatumbo's Peasant Association, and the Vice President of the Council of Communal Acton of Tocoroma were on a motorcycle when they were shot at by military forces in La Tocoroma vereda. Upon identifying themselves as civilians, the military shot again and ordered them to turn around. No fatalities.",0,1660601524,COL
7810512,170,COL526,526,19 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Norte de Santander,Ocana,,Algodonal,8.1898,-73.3134,2,La Opinion (Colombia),National,"In the week of April 19, 2019, the remains of a woman were found in the rural area Algodonal of the municipality of Ocana in Norte de Santander. Crimes against civilians have increased particularly in these areas of Norte de Santander. No group has yet attributed this event.",1,1618528043,COL
9448598,170,COL12644,12644,17 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte de Santander,Villa del Rosario,,La Parada,7.8194,-72.4543,1,La Opinion (Colombia); UNOCHA,Other-Subnational,"On 17 April 2019, in La Parada, Norte de Santander, six gunmen approached a man and called his name. When he approached, he was shot in the face and killed. The men fled across the border with Venezuela. There is presence of several armed groups in this department. 1 fatality.",1,1660601511,COL
9454033,170,COL12645,12645,17 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Narino,Samaniego,,Samaniego,1.3354,-77.5945,1,UNOCHA,Other,"Around 17 April 2019 (between 17 - 18 April), in Samaniego, Narino, armed men in a truck drove up to a group of young men and forced them aboard. Two men were killed and their bodies were found the following day on the road outside the town. Two others were injured but were able to escape. There is presence of several armed groups in the area. 2 fatalities.",2,1660601522,COL
9454389,170,COL14736,14736,17 April 2019,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Venezuela),,7,37,South America,Colombia,Norte de Santander,Cucuta,,Cucuta,7.8939,-72.5078,2,UNOCHA,Other,"Around 17 April 2019 (as reported), in a rural area of Cucuta, Norte de Santander, a Venezuelan man was killed and his body was found in a narrow sidewalk, on the road to a forest area of the trail El Tato. According to the report, the victim was a gasoline smuggler and was reported missing on 13 April 2019. There is a presence of several armed groups in the area. 1 fatality.",1,1660601523,COL
6938564,170,COL516,516,16 April 2019,2019,2,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Taraza,,La Caucana,7.6412,-75.5228,1,El Espectador,National,"In the week of April 16, 2019, two young men disappeared in the area of Bajo Cauca in Antioquia. The last information is that one of them was in the rural area of La Caucana in the municipality of Taraza. Authorities announced that several armed groups are operating in this area. No group has yet claimed this event.",0,1582839943,COL
9448595,170,COL12637,12637,16 April 2019,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),AICO: Indigenous Authorities of Colombia; Awa Indigenous Group (Colombia); Indigenous Group (Colombia); Lawyers (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Narino,Guachucal,,Guachucal,0.9609,-77.7316,2,UNOCHA; INDEPAZ,Other,"On 16 April 2019, in Guachucal municipality, Narino, an Awa indigenous leader of the Los Pastos ethnic group was shot and injured in the Colimba reserve. The victim was a member of the AICO political party and a lawyer of the Los Pastos and Quillasingas Tribunal for Justice. No fatalities.",0,1660601511,COL
7066189,170,COL510,510,15 April 2019,2019,2,Violence against civilians,Attack,Aguilas Negras,,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Corinto,,Corinto,3.1738,-76.2613,2,Colombia Reports; Front Line Defenders,Local partner-Other,"On 15 April 2019, the remains of an indigenous leader were found in a rural road of the municipality of Corinto in Cauca. This attack is registered days after pamphlets threatening local leaders and offering a reward for their murder were distributed in the area. The document was signed by the Aguilas Negras (Black Eagles) but the authorship of the attack remains unknown.",1,1587491647,COL
9037953,170,COL509,509,15 April 2019,2019,1,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Norte de Santander,Convencion,,Convencion,8.4704,-73.3372,1,La Opinion (Colombia),National,"On 15 April 2019, a businessman was killed in the municipality of Convencion in Norte de Santander. The man denied paying an illegal 'war tax' demanded by the AGC/Gulf Clan.",1,1649356206,COL
