poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
76344,334,National Research,"","",National Research,225,National Research Inc.,A/B,Live Phone,New Jersey,9/13/21,9/16/21,20856,Jack M. Ciattarelli,REP,145448,600,lv,,lv,,9/20/21 09:49,"",https://files.ctctusercontent.com/90f7b23a701/de8d611e-2820-42cf-aee2-c023be40e5d6.pdf?rdr=true,538,true,REP,8988,2021,Governor,0,,11/2/21,general,false,false,REP,Ciattarelli,20856,Jack M. Ciattarelli,42.0
76402,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Michigan,9/13/21,9/15/21,,"",,145528,1097,lv,,lv,,9/21/21 12:59,"",https://www.thetrafalgargroup.org/news/mi-gov-0920/,538,false,REP,8969,2022,Governor,0,,11/8/22,general,false,false,DEM,Whitmer,18853,Gretchen Whitmer,44.4
76402,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Michigan,9/13/21,9/15/21,,"",,145528,1097,lv,,lv,,9/21/21 12:59,"",https://www.thetrafalgargroup.org/news/mi-gov-0920/,538,false,REP,8969,2022,Governor,0,,11/8/22,general,false,false,REP,Craig,20641,James Craig,50.4
76466,921,Clarity,32,Emily's List,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,Live Phone,Kansas,9/13/21,9/15/21,,"",,145665,810,lv,,lv,,9/27/21 10:31,"",https://kansasreflector.com/2021/09/24/campaign-poll-kelly-holds-slim-margin-over-schmidt-in-kansas-governors-race/,538,false,DEM,8965,2022,Governor,0,,11/8/22,general,false,false,DEM,Kelly,28665,Laura Kelly,47.0
76466,921,Clarity,32,Emily's List,Clarity Campaign Labs,52,Clarity Campaign Labs,B/C,Live Phone,Kansas,9/13/21,9/15/21,,"",,145665,810,lv,,lv,,9/27/21 10:31,"",https://kansasreflector.com/2021/09/24/campaign-poll-kelly-holds-slim-margin-over-schmidt-in-kansas-governors-race/,538,false,DEM,8965,2022,Governor,0,,11/8/22,general,false,false,REP,Schmidt,28666,Derek Schmidt,44.0
76362,534,Virginia Commonwealth U.,"","",Virginia Commonwealth University,370,Virginia Commonwealth University,B/C,Live Phone,Virginia,9/7/21,9/15/21,,"",,145470,731,lv,,lv,,9/20/21 16:47,"",https://rampages.us/wilderresearch/wp-content/uploads/sites/37363/2021/09/Release-Sept-2021-Election.pdf,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,DEM,McAuliffe,21377,Terry R. McAuliffe,43.0
76362,534,Virginia Commonwealth U.,"","",Virginia Commonwealth University,370,Virginia Commonwealth University,B/C,Live Phone,Virginia,9/7/21,9/15/21,,"",,145470,731,lv,,lv,,9/20/21 16:47,"",https://rampages.us/wilderresearch/wp-content/uploads/sites/37363/2021/09/Release-Sept-2021-Election.pdf,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,REP,Youngkin,21376,Glenn Youngkin,34.0
76323,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Online/Text,Virginia,9/13/21,9/14/21,,"",,145400,778,lv,,lv,,9/16/21 09:06,"",https://emersonpolling.reportablenews.com/pr/virginia-2021-competitive-governor-s-race-and-division-over-critical-race-theory,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,DEM,McAuliffe,21377,Terry R. McAuliffe,50.8
76323,1102,Emerson College Polling Society,1185,Nexstar,Emerson College,88,Emerson College,A-,IVR/Online/Text,Virginia,9/13/21,9/14/21,,"",,145400,778,lv,,lv,,9/16/21 09:06,"",https://emersonpolling.reportablenews.com/pr/virginia-2021-competitive-governor-s-race-and-division-over-critical-race-theory,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,REP,Youngkin,21376,Glenn Youngkin,47.6
76335,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,Live Phone/Online,Texas,9/7/21,9/14/21,,"",,145434,1074,rv,,rv,,9/19/21 13:43,"",https://www.scribd.com/document/526125317/The-Dallas-Morning-News-University-of-Texas-Tyler-poll,538,false,,8984,2022,Governor,0,,11/8/22,general,false,false,DEM,McConaughey,19214,Matthew David McConaughey,44.0
76335,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,Live Phone/Online,Texas,9/7/21,9/14/21,,"",,145434,1074,rv,,rv,,9/19/21 13:43,"",https://www.scribd.com/document/526125317/The-Dallas-Morning-News-University-of-Texas-Tyler-poll,538,false,,8984,2022,Governor,0,,11/8/22,general,false,false,REP,Abbott,19215,Greg Abbott,35.0
76335,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,Live Phone/Online,Texas,9/7/21,9/14/21,,"",,145435,1074,rv,,rv,,9/19/21 13:43,"",https://www.scribd.com/document/526125317/The-Dallas-Morning-News-University-of-Texas-Tyler-poll,538,false,,8984,2022,Governor,0,,11/8/22,general,false,false,DEM,O'Rourke,28252,Beto O'Rourke,37.0
76335,1474,University of Texas at Tyler,1164,Dallas Morning News,University of Texas at Tyler,458,University of Texas at Tyler,B/C,Live Phone/Online,Texas,9/7/21,9/14/21,,"",,145435,1074,rv,,rv,,9/19/21 13:43,"",https://www.scribd.com/document/526125317/The-Dallas-Morning-News-University-of-Texas-Tyler-poll,538,false,,8984,2022,Governor,0,,11/8/22,general,false,false,REP,Abbott,19215,Greg Abbott,42.0
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Paffrath,28487,Kevin Paffrath,9.5
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Elder,28485,Larry A. Elder,41.0
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Faulconer,20316,Kevin L. Faulconer,3.8
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Kiley,28486,Kevin Kiley,3.6
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,McGowan,28510,Jacqueline McGowan,3.6
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Cox,20317,John Cox,2.7
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Ross,28509,Brandon M. Ross,1.3
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Drake,28513,John R. Drake,1.2
76107,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,California,9/11/21,9/13/21,,"",,145035,1082,lv,,lv,,9/13/21 18:25,"",https://www.thetrafalgargroup.org/news/ca-recall-sept-0913/,538,false,REP,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Jenner,20324,Caitlyn Jenner,0.9
76333,1460,Washington Post/George Mason,"","",George Mason University,3,ABC News/The Washington Post,A+,Live Phone,Virginia,9/7/21,9/13/21,,"",,145428,907,rv,,rv,,9/17/21 17:23,"",https://www.washingtonpost.com/context/sept-7-13-washington-post-schar-school-virginia-poll/30a01c3f-103a-4cb1-9d62-049d77f5a245/?itid=lk_inline_manual_2,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,DEM,McAuliffe,21377,Terry R. McAuliffe,49.0
76333,1460,Washington Post/George Mason,"","",George Mason University,3,ABC News/The Washington Post,A+,Live Phone,Virginia,9/7/21,9/13/21,,"",,145428,907,rv,,rv,,9/17/21 17:23,"",https://www.washingtonpost.com/context/sept-7-13-washington-post-schar-school-virginia-poll/30a01c3f-103a-4cb1-9d62-049d77f5a245/?itid=lk_inline_manual_2,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,REP,Youngkin,21376,Glenn Youngkin,43.0
76333,1460,Washington Post/George Mason,"","",George Mason University,3,ABC News/The Washington Post,A+,Live Phone,Virginia,9/7/21,9/13/21,,"",,145429,728,lv,,lv,,9/17/21 17:24,"",https://www.washingtonpost.com/context/sept-7-13-washington-post-schar-school-virginia-poll/30a01c3f-103a-4cb1-9d62-049d77f5a245/?itid=lk_inline_manual_2,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,DEM,McAuliffe,21377,Terry R. McAuliffe,50.0
76333,1460,Washington Post/George Mason,"","",George Mason University,3,ABC News/The Washington Post,A+,Live Phone,Virginia,9/7/21,9/13/21,,"",,145429,728,lv,,lv,,9/17/21 17:24,"",https://www.washingtonpost.com/context/sept-7-13-washington-post-schar-school-virginia-poll/30a01c3f-103a-4cb1-9d62-049d77f5a245/?itid=lk_inline_manual_2,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,REP,Youngkin,21376,Glenn Youngkin,47.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145575,1000,a,,a,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,DEM,McAuliffe,21377,Terry R. McAuliffe,43.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145575,1000,a,,a,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,REP,Youngkin,21376,Glenn Youngkin,38.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145575,1000,a,,a,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,OTH,Blanding,28573,Princess Blanding,2.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145576,885,rv,,rv,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,DEM,McAuliffe,21377,Terry R. McAuliffe,46.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145576,885,rv,,rv,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,REP,Youngkin,21376,Glenn Youngkin,41.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145576,885,rv,,rv,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,OTH,Blanding,28573,Princess Blanding,2.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145577,528,lv,,lv,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,DEM,McAuliffe,21377,Terry R. McAuliffe,43.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145577,528,lv,,lv,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,REP,Youngkin,21376,Glenn Youngkin,48.0
76416,1253,Research America Inc.,682,University of Mary Washington,Research America,282,Research America Inc.,B/C,Live Phone/Online,Virginia,9/7/21,9/13/21,,"",,145577,528,lv,,lv,,9/22/21 17:15,"",https://www.umw.edu/news/2021/09/22/gubernatorial-candidates-locked-in-close-contest-umw-survey-shows/,538,false,,8989,2021,Governor,0,,11/2/21,general,false,false,OTH,Blanding,28573,Princess Blanding,2.0
76282,1677,The Political Matrix/The Listener Group,"","",The Political Matrix/The Listener Group,677,The Political Matrix/The Listener Group,,IVR,Florida,9/11/21,9/12/21,,"",,145333,911,lv,,lv,,9/15/21 08:00,"",http://thelistenergroup.com/biden-has-support-and-crist-is-still-leading-desantis-with-florida-likely-voters/,538,false,,8959,2022,Governor,0,,11/8/22,general,false,false,DEM,Crist,18852,Charlie Crist,54.7
76282,1677,The Political Matrix/The Listener Group,"","",The Political Matrix/The Listener Group,677,The Political Matrix/The Listener Group,,IVR,Florida,9/11/21,9/12/21,,"",,145333,911,lv,,lv,,9/15/21 08:00,"",http://thelistenergroup.com/biden-has-support-and-crist-is-still-leading-desantis-with-florida-likely-voters/,538,false,,8959,2022,Governor,0,,11/8/22,general,false,false,REP,DeSantis,18851,Ron DeSantis,45.3
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Paffrath,28487,Kevin Paffrath,5.8
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Elder,28485,Larry A. Elder,29.9
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Drake,28513,John R. Drake,6.2
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Faulconer,20316,Kevin L. Faulconer,4.1
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Kiley,28486,Kevin Kiley,3.6
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,McGowan,28510,Jacqueline McGowan,3.4
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Cox,20317,John Cox,3.1
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Jenner,20324,Caitlyn Jenner,1.6
76100,1102,Emerson College Polling Society,"1185,1656",Nexstar | Inside California Politics,Emerson College,88,Emerson College,A-,IVR/Online/Text,California,9/10/21,9/11/21,,"",,145020,1000,lv,,lv,,9/13/21 09:06,"",https://emersonpolling.reportablenews.com/pr/california-2021-recall-governor-newsom-rebounds-poised-to-avert-recall,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Ose,20321,Doug Ose,0.6
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Paffrath,28487,Kevin Paffrath,6.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Elder,28485,Larry A. Elder,22.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Kiley,28486,Kevin Kiley,3.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,McGowan,28510,Jacqueline McGowan,4.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Cox,20317,John Cox,7.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Faulconer,20316,Kevin L. Faulconer,4.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Watts,28508,Daniel Watts,3.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Baade,28512,Holly L. Baade,2.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Jenner,20324,Caitlyn Jenner,1.0
76096,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,California,9/2/21,9/10/21,,"",,145005,2557,lv,,lv,,9/10/21 18:31,"",https://www.dataforprogress.org/blog/2021/9/10/dfps-california-recall-polling,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Ross,28509,Brandon M. Ross,5.0
76472,1056,Remington,"","",Remington Research Group,279,Remington Research Group,B,IVR,Kansas,9/7/21,9/9/21,,"",,145675,1000,lv,,lv,,9/27/21 21:02,"",https://kansasreflector.com/2021/09/24/campaign-poll-kelly-holds-slim-margin-over-schmidt-in-kansas-governors-race/,538,false,,8965,2022,Governor,0,,11/8/22,general,false,false,DEM,Kelly,28665,Laura Kelly,40.0
76472,1056,Remington,"","",Remington Research Group,279,Remington Research Group,B,IVR,Kansas,9/7/21,9/9/21,,"",,145675,1000,lv,,lv,,9/27/21 21:02,"",https://kansasreflector.com/2021/09/24/campaign-poll-kelly-holds-slim-margin-over-schmidt-in-kansas-governors-race/,538,false,,8965,2022,Governor,0,,11/8/22,general,false,false,REP,Schmidt,28666,Derek Schmidt,44.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Paffrath,28487,Kevin Paffrath,9.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Elder,28485,Larry A. Elder,29.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Cox,20317,John Cox,8.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,REP,Faulconer,20316,Kevin L. Faulconer,6.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Drake,28513,John R. Drake,4.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Baade,28512,Holly L. Baade,4.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,McGowan,28510,Jacqueline McGowan,4.0
75982,460,SurveyUSA,"443,583,804",KGTV-TV (California) | KABC-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Online,California,9/7/21,9/8/21,,"",,144882,597,lv,,lv,,9/9/21 16:18,among those who will vote for a candidate to replace Newsom,https://www.surveyusa.com/client/PollReport.aspx?g=c004fff6-a6a5-4173-ba26-96347cad5e47,538,false,,9450,2021,Governor,0,,9/14/21,recall,false,false,DEM,Ross,28509,Brandon M. Ross,3.0
